"machine","app","exec","args","ranks","modules","spack_env","exec_path","events","path","duration","PAPI_BR_INS","PAPI_LD_INS","PAPI_SR_INS","PAPI_TOT_INS","PAPI_L1_LDM","PAPI_L1_STM","PAPI_L2_LDM","PAPI_L2_STM","EPT","FP_ARITH:SCALAR_SINGLE","FP_ARITH:SCALAR_DOUBLE","ARITH","IO Bytes Read","IO Bytes Written","PAPI_MEM_WCY","REALTIME (sec)"
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4 ",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/f2d005c5fd2a9ca44d75684835c46018', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/41f6c88895fd48e3afa894f4dee859d4', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/cf687b3eb3168fd81316aa443788ca13', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/79482c619186326e111988ad6b25ce51']",0.2333,10432000000.0,24720000000.0,7958000000.0,76272000000.0,208000000.0,204000000.0,10000000.0,6000000.0,0.0,4145484.0,14515349497.0,10651864773.0,37771.0,2215167.0,1178000000.0,11.168597999999998
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4 ",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/2505ced3a0931c393d9ace17b5c974fc', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/78b073c33aa85c967e0f6313f654bbe5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/9d0d358087ff1899f8cfe0d7c7a88f4b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/f909b27b27eb7cb1168bdfe180e713ee']",0.6,30166875000.0,47394062500.0,16465750000.0,128261125000.0,99000000.0,42500000.0,15937500.0,11125000.0,0.0,13018.0,459483361.5625,7289946623.46875,69875.875,2107574.90625,1299562500.0,8.956693750000003
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/82a8d5ee63c0574c8b07c92bbc4204f4', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b5e6cb75062254f0ae6e965bf9e96535', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/5c3798c25a36b50505522f36cbe29bbe', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/ef9512545a63936ca30604de48f6690d']",0.2333,10434000000.0,24722000000.0,7956000000.0,76272000000.0,194000000.0,208000000.0,8000000.0,6000000.0,0.0,4145256.0,14515482284.0,10663130064.0,37771.0,2215168.0,1158000000.0,11.133866
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4 -pa",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/2b5e1041a9889e3dccc97296f94039d0', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/09dce4c85db420b3c1e070eb4c7e8f8a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/176bc2bb8d6544426949805e8c59682a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/cde287c56001d85e18cdd3dcdbbac027']",0.6333,30823562500.0,48416812500.0,16791625000.0,130989062500.0,99062500.0,42750000.0,16250000.0,11250000.0,0.0,13602.03125,459474050.09375,7108839799.90625,69843.875,2107573.90625,1310000000.0,9.036614718750002
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 ",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/6390cf0480dfe2a7290d4a3bfeb4f1dd', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/6e422aff5620631ba149c644371b740d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/d36e3000ff0714fcc52b30c8ae417c78', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/69d503a6134a9ce1cdd9706329fd553e']",0.2666,12200000000.0,28910000000.0,9304000000.0,89206000000.0,228000000.0,238000000.0,12000000.0,8000000.0,0.0,4848386.0,16975164540.0,12467356577.0,37771.0,2222505.0,1360000000.0,12.998832000000002
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 ",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/c5145cdde990ccc6d24fe6f3c9b6cba8', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/6640da335b0bb59218fd86c1190aadea', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/3ec5bc23694f03f3d4c99c8c27af67cc', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/de269eb9155f9cbd26077295eadb8a07']",0.6833,34831812500.0,54758562500.0,19035500000.0,148179562500.0,117312500.0,50375000.0,19500000.0,13312500.0,0.0,12507.0,537350851.71875,8274867496.03125,69874.90625,2107804.15625,1537687500.0,10.679586843750004
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/ad36b17e8a1851c30448bef8f277fb5d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/219afe7a43791a5e550e5f88bacba703', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/d26e534af2d0e513e26b3e306f5d62e3', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b31c537ba65e2f9bfdf0f8db0eefe59a']",0.2666,12208000000.0,28916000000.0,9308000000.0,89202000000.0,224000000.0,244000000.0,10000000.0,8000000.0,0.0,4849573.0,16976720607.0,12466432240.0,37771.0,2222504.0,1358000000.0,12.953582
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 4.5 -pa",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/3578d4d47604d11aa9ccaedf4f899ab9', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/3bb86dac97fbad13314b9dcb47328243', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/758550b12f9bb164fa3dd70a80e62791', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b15a2b01e809b1f1033535acf9223d83']",0.6666,33639437500.0,52929250000.0,18442500000.0,143264375000.0,116750000.0,50437500.0,19312500.0,13187500.0,0.0,11606.15625,537309617.84375,8382172669.03125,69874.90625,2107804.15625,1523375000.0,10.503508656250002
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 ",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/c3b909caf4e2a8ab6fed6d103d53db2e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/5108028d7890a104452a4eeb022d83e5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/1405d79e74b5aa6b590c3ef78b465173', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/c20b9f058ca224147209175573c4bc14']",0.2833,13414000000.0,31788000000.0,10234000000.0,98084000000.0,260000000.0,268000000.0,12000000.0,8000000.0,0.0,5327972.0,18669205808.0,13707819626.0,37771.0,2227626.0,1476000000.0,14.237394999999996
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 ",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/1d9a46e1cc485dd610345cc425877205', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/7718ae191ab24e51cd3deccf5cb6ad80', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b969e8f82556028bd11409a01ce02916', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/dfe0e9bd9a70a84ce30100e13493a4db']",0.75,38249812500.0,60141500000.0,20903562500.0,162728250000.0,127062500.0,54687500.0,21687500.0,14750000.0,0.0,12479.09375,590905211.25,9194638736.84375,69875.875,2107964.28125,1647375000.0,11.378156218749998
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/9e4ab5bd5e98d579a5d3aabaab0c968b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/95d10dd2e14b0fbc83565c53a3d4a949', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/d30400d3f5b24701039545450d07117a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/6df572f75295132f554be7c387a96940']",0.2833,13414000000.0,31786000000.0,10232000000.0,98078000000.0,274000000.0,268000000.0,12000000.0,8000000.0,0.0,5328433.0,18667069458.0,13705153244.0,37771.0,2227626.0,1534000000.0,14.364917999999996
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5 -pa",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/19f107544afe3310a8a1f4b4ec599d16', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/be91c35878d51651d855860ff63d29bf', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/ad9733ab74438cbc7c935fb67912d012', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/aa763840be41d258cf897020b4955939']",0.8,41112562500.0,64511312500.0,22323812500.0,174511687500.0,126625000.0,54125000.0,21500000.0,14562500.0,0.0,13397.0625,590922033.15625,8964935821.90625,69875.875,2107964.28125,1683875000.0,11.672238218750005
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 ",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/7bfadbb6e3ca763cedcac4fba5318803', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/cc7247ef923d2ee493531ef2b36c1dca', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/80f1f00d4160f535c634f7f6d94f59c4', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/1b84115d0decb770fd77c46b59884b07']",0.3166,14330000000.0,33958000000.0,10930000000.0,104776000000.0,274000000.0,280000000.0,12000000.0,8000000.0,0.0,5693421.0,19940213461.0,14646269092.0,37771.0,2231350.0,1578000000.0,15.260753
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 ",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/6440aecfacf38aef9febca8797a2ceab', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/f6aa8f06bc2d8c96e23b5882e685fb8c', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/3946815c46ff67851ee88e2bb1ccf3b0', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/41436724516cf147c1498bdd789e2458']",0.8,40889812500.0,64285500000.0,22345562500.0,173955687500.0,135312500.0,57500000.0,22937500.0,15687500.0,0.0,12573.84375,631197204.875,9609875075.65625,69875.875,2108080.65625,1775250000.0,12.7298411875
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/f022235248d8ac5243136645b321a332', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b615126f4574667cf006522b0268d02a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/88c7d59b4703548ce084b163178159d6', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/af95f7684507ba47150737abda396d6b']",0.3,14334000000.0,33956000000.0,10930000000.0,104776000000.0,290000000.0,282000000.0,10000000.0,8000000.0,0.0,5693653.0,19940866966.0,14700631894.0,37771.0,2231350.0,1586000000.0,15.324182999999998
"quartz","laghos","laghos","-p 1 -dim 2 -rs 2 -tf 5.5 -pa",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/382ad9d667b94709b1dface98b9d14f6', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/3aae97e5334f315700c1eee5da0d4cbe', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/f01bd87bd782a7648cda80e717f160f5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b2dc1c102964b42e6615373883309f16']",0.8166,40480000000.0,63665437500.0,22144625000.0,172276937500.0,135000000.0,57625000.0,22750000.0,15687500.0,0.0,12809.90625,631220572.28125,9641429366.53125,69843.875,2108079.65625,1786875000.0,12.20363775
"quartz","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 ",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/f56eafde5d598650b10cbdb528da7745', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/1b063d04cad60e6c98db415c032e77d7', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/14c87444db6d8fc35206c774abaef836', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/1154bcbcfc65134da2cc1adee9314e6e']",1.2333,43954000000.0,146322000000.0,48920000000.0,431182000000.0,1448000000.0,1734000000.0,102000000.0,74000000.0,0.0,6987658.0,95304034184.0,69996416403.0,37771.0,2240844.0,7392000000.0,63.670267
"quartz","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 ",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b73a53fe3de0172b1af7adbdf1dfd4f3', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b5d06be1d44381893bd5dc25c221e68e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/057eab22969730638941159a53795e5e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/2c5e344e0de1b105801e6e4bf40ed669']",1.0333,52785375000.0,84759375000.0,29436625000.0,230487250000.0,221062500.0,118437500.0,38562500.0,27000000.0,0.0,11360.375,2996194010.09375,14937098212.9375,69842.90625,2108376.25,2610500000.0,18.2055011875
"quartz","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 -pa",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/497d264a4b663300b1884fa0bb24c53d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/72a4cddb8f00e993977f177d7d615e59', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/0bf5920592c1fefaa405232465216009', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/b9aed8c740fb9834a6cec107e43ccbd4']",1.2,43964000000.0,146336000000.0,48924000000.0,431188000000.0,1494000000.0,1732000000.0,80000000.0,72000000.0,0.0,6993352.0,95305056532.0,69973653799.0,37771.0,2240843.0,7534000000.0,62.53292
"quartz","laghos","laghos","-p 1 -dim 2 -rs 3 -tf 3 -pa",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/laghos","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/f44577405fb66a967ee4912cc1ee0bb5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/af0cb4435aeb7e956091e271da50ec73', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/023290b7b52eb930f080265aecea51e9', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/laghos/dbbcc76b25b540e36d16ea0c39a76132']",1.0333,53084375000.0,85247125000.0,29588687500.0,231767375000.0,221375000.0,119187500.0,38812500.0,26937500.0,0.0,11563.875,2995708539.65625,14524503246.8125,69873.9375,2108375.3125,2600562500.0,18.090018406250003
